 ,Image,Area,X,Y,Perim.,Circ.,AR,Round,Solidity,Cutoff,Factor,Mass,xC,yC,xxVar,yyVar,xyVar,xSkew,ySkew,xKurt,yKurt,Orient.,Eccentr.,Hu0,Hu1,Hu2,Hu3,Hu4,Hu5,Hu6,Ext.,Disp.,Elong.,CutAngle
1,AVG_File_126_05-07-2019_DYM_22_7_Pr_Chat_3BYFP_DIN_GFP-g_nNOS-m_VI...3_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,38910.899,50.735,2746.479,927.965,0.568,4.015,0.249,1.303,0,1,290190,66.117,233.533,269.683,15381.364,-675.138,0.442,-0.352,-0.390,-1.264,-87.447,6.680E13,0.054,0.003,1.846E-5,1.853E-5,3.428E-10,9.558E-7,-4.185E-12,7.411,4.407,3.004,77.827
2,AVG_File_126_05-07-2019_DYM_22_7_Pr_Chat_3BYFP_DIN_GFP-g_nNOS-m_VI...3_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,290968.206,706.497,2832.803,3283.993,0.339,5.871,0.170,1.133,0,1,1815345,726.947,136.036,148375.732,3068.730,-2665.978,-0.138,-0.163,-1.111,-1.079,-1.051,3.838E16,0.083,0.006,1.210E-5,1.019E-5,1.131E-10,8.070E-7,7.799E-13,8.033,5.224,2.810,82.917
3,AVG_File_126_05-07-2019_DYM_22_7_Pr_Chat_3BYFP_DIN_GFP-g_nNOS-m_VI...3_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,44504.986,1388.763,2832.803,730.297,1.000,1.114,0.898,1.312,0,1,355980,1391.499,124.747,5011.491,5155.802,170.644,-0.004,-0.073,-1.734,-1.347,56.460,48877087789.696,0.029,1.083E-6,3.613E-8,1.263E-8,2.392E-16,1.050E-11,1.244E-16,5.568,5.515,0.053,40.628
4,AVG_File_126_05-07-2019_DYM_22_7_Pr_Chat_3BYFP_DIN_GFP-g_nNOS-m_VI...3_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,108111.061,1805.997,2871.422,1867.195,0.390,5.115,0.196,1.146,0,1,743070,1786.040,98.871,53240.378,1158.935,847.282,0.176,-0.539,-1.203,-0.429,0.932,2.018E15,0.073,0.005,1.940E-5,1.221E-5,1.855E-10,7.119E-7,3.020E-11,7.843,5.074,2.770,80.315
5,AVG_File_126_05-07-2019_DYM_22_7_Pr_Chat_3BYFP_DIN_GFP-g_nNOS-m_VI...3_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,21284.595,2270.937,2895.653,571.680,0.818,2.266,0.441,1.431,0,1,194565,2264.252,59.414,5962.049,359.923,-649.626,0.133,0.084,-1.515,0.120,-6.529,6.435E12,0.032,8.736E-4,1.802E-6,3.695E-7,2.530E-13,9.507E-9,1.641E-13,6.635,4.435,2.201,72.002
6,AVG_File_126_05-07-2019_DYM_22_7_Pr_Chat_3BYFP_DIN_GFP-g_nNOS-m_VI...3_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,74376.814,2559.443,2852.491,1095.999,0.778,2.215,0.451,1.432,0,1,555900,2549.804,105.449,18112.390,2551.775,1077.941,0.145,0.015,-1.468,-1.112,3.944,1.372E14,0.037,7.986E-4,3.162E-7,1.084E-6,5.441E-13,2.793E-8,-3.271E-13,6.712,5.274,1.438,70.721
7,AVG_File_126_05-07-2019_DYM_22_7_Pr_Chat_3BYFP_DIN_GFP-g_nNOS-m_VI...3_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,607010.031,2798.728,1792.367,5867.206,0.222,8.741,0.114,1.134,0,1,3186225,2773.487,1229.060,3758.322,390753.705,3312.064,0.014,-0.156,-1.117,-1.082,89.510,4.773E17,0.124,0.015,4.892E-5,4.321E-5,1.987E-9,5.247E-6,-2.352E-12,8.618,5.263,3.356,86.015
8,AVG_File_126_05-07-2019_DYM_22_7_Pr_Chat_3BYFP_DIN_GFP-g_nNOS-m_VI...3_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,15419.863,1531.879,2840.376,403.960,1.000,1.025,0.976,1.553,0,1,199155,1532.930,104.476,1669.481,1534.970,-135.114,-0.159,0.116,-1.435,-1.395,-31.769,18146260097.851,0.016,2.297E-6,5.116E-8,4.728E-8,-9.473E-17,5.330E-11,2.323E-15,4.818,4.682,0.136,40.476
9,AVG_File_126_05-07-2019_DYM_22_7_Pr_Chat_3BYFP_DIN_GFP-g_nNOS-m_VI...3_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,50009.623,2309.556,2788.127,762.513,1.000,1.145,0.873,1.349,0,1,408000,2310.439,158.638,6648.623,5420.881,241.344,-0.151,-0.029,-1.613,-1.549,10.731,710057511965.347,0.030,1.045E-5,1.169E-6,1.372E-7,-4.008E-14,-8.849E-11,-3.763E-14,5.716,5.558,0.158,20.335
10,AVG_File_126_05-07-2019_DYM_22_7_Pr_Chat_3BYFP_DIN_GFP-g_nNOS-m_VI...3_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,28202.088,872.331,2801.757,564.924,1.000,1.094,0.914,1.457,0,1,307530,875.763,146.058,2931.512,3635.578,-242.835,9.826E-4,-0.003,-1.582,-1.476,-72.701,224984121061.706,0.021,7.736E-6,3.151E-7,3.650E-8,3.213E-15,-2.884E-11,-2.236E-15,5.273,5.084,0.189,54.268
