 ,Image,Area,X,Y,Perim.,Circ.,AR,Round,Solidity,Cutoff,Factor,Mass,xC,yC,xxVar,yyVar,xyVar,xSkew,ySkew,xKurt,yKurt,Orient.,Eccentr.,Hu0,Hu1,Hu2,Hu3,Hu4,Hu5,Hu6,Ext.,Disp.,Elong.,CutAngle
1,Cropped_MAX_File_107_09-16-20019_DYM_34_8_Chat_YFP_Pr3_GFP-g_SP-r_CalB-b.l...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,59156.923,92.368,1772.411,916.965,0.884,1.792,0.558,1.244,0,1,253980,120.284,199.216,2231.958,8780.368,-3123.571,-0.946,-0.480,-0.279,-0.942,-68.174,2.080E13,0.043,0.001,3.550E-5,6.165E-6,7.938E-12,-5.516E-8,9.086E-11,6.984,5.307,1.677,60.085
2,Cropped_MAX_File_107_09-16-20019_DYM_34_8_Chat_YFP_Pr3_GFP-g_SP-r_CalB-b.l...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,329944.299,777.559,1803.452,3079.984,0.437,4.753,0.210,1.126,0,1,1089615,855.035,197.652,158963.403,2121.852,-8815.378,-0.210,-1.483,-1.247,3.463,-3.207,2.714E16,0.148,0.021,1.830E-4,1.256E-4,1.898E-8,1.735E-5,-1.652E-9,8.873,5.566,3.307,80.059
3,Cropped_MAX_File_107_09-16-20019_DYM_34_8_Chat_YFP_Pr3_GFP-g_SP-r_CalB-b.l...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,204875.558,1645.972,1780.739,1858.866,0.745,2.147,0.466,1.434,0,1,1126590,1653.851,220.719,46463.749,4949.459,-204.608,-0.020,-0.766,-1.405,-0.013,-0.282,1.942E15,0.046,0.001,2.826E-6,8.049E-7,-6.520E-13,-2.445E-8,-1.024E-12,7.046,5.431,1.616,67.184
4,Cropped_MAX_File_107_09-16-20019_DYM_34_8_Chat_YFP_Pr3_GFP-g_SP-r_CalB-b.l...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,104061.155,2127.498,1796.638,1164.638,0.964,1.355,0.738,1.385,0,1,558705,2110.418,163.700,14317.939,7181.552,923.091,0.150,-0.194,-1.373,-1.247,7.252,3.036E13,0.038,1.741E-4,6.461E-6,1.667E-8,1.023E-16,-2.195E-10,-5.472E-15,6.371,5.856,0.516,51.980
5,Cropped_MAX_File_107_09-16-20019_DYM_34_8_Chat_YFP_Pr3_GFP-g_SP-r_CalB-b.l...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,195217.846,2346.305,1768.625,1806.127,0.752,1.759,0.568,1.451,0,1,745875,2294.828,203.983,27303.635,8106.261,200.181,0.492,-0.242,-0.920,-1.086,0.597,2.750E14,0.047,6.627E-4,5.107E-5,1.123E-5,1.210E-10,9.935E-8,2.400E-10,6.874,5.998,0.876,44.445
6,Cropped_MAX_File_107_09-16-20019_DYM_34_8_Chat_YFP_Pr3_GFP-g_SP-r_CalB-b.l...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,168079.034,2610.539,1701.999,1353.794,1.000,1.294,0.773,1.766,0,1,961605,2629.620,278.744,13024.909,18505.722,-4413.448,-0.331,-0.366,-1.166,-1.105,-60.919,1.038E14,0.033,1.167E-4,4.001E-6,7.145E-7,-7.435E-14,-3.209E-10,1.206E-12,6.126,5.632,0.494,63.315
7,Cropped_MAX_File_107_09-16-20019_DYM_34_8_Chat_YFP_Pr3_GFP-g_SP-r_CalB-b.l...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,167033.470,3054.210,1816.323,1720.937,0.709,2.955,0.338,1.633,0,1,827220,3023.068,138.151,46371.132,4180.983,835.323,0.196,-0.098,-1.247,-1.142,1.134,1.475E15,0.061,0.003,1.031E-5,7.932E-6,7.146E-11,3.325E-7,6.173E-12,7.489,5.751,1.739,71.983
8,Cropped_MAX_File_107_09-16-20019_DYM_34_8_Chat_YFP_Pr3_GFP-g_SP-r_CalB-b.l...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,76784.769,3355.542,1797.396,921.384,1.000,1.011,0.989,1.673,0,1,593385,3374.422,163.366,7926.946,7993.627,-2150.419,-0.258,-0.346,-1.278,-1.331,-45.444,1.098E13,0.027,5.255E-5,2.401E-6,1.568E-7,-4.388E-14,-8.258E-10,8.558E-14,5.771,5.371,0.400,58.980
9,Cropped_MAX_File_107_09-16-20019_DYM_34_8_Chat_YFP_Pr3_GFP-g_SP-r_CalB-b.l...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,59253.225,3759.843,1890.521,1439.609,0.359,7.424,0.135,1.439,0,1,436305,3738.263,50.848,42872.062,625.023,1123.249,0.123,0.136,-1.389,-1.160,1.522,7.809E14,0.100,0.009,4.685E-5,1.701E-5,4.344E-10,9.325E-7,2.049E-10,8.300,5.214,3.086,80.961
10,Cropped_MAX_File_107_09-16-20019_DYM_34_8_Chat_YFP_Pr3_GFP-g_SP-r_CalB-b.l...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,43886.182,4262.568,1869.322,823.665,0.813,2.529,0.395,1.587,0,1,281520,4260.568,70.954,12568.641,1477.651,-1020.834,0.046,0.095,-1.367,-1.492,-5.215,3.580E13,0.050,0.002,2.134E-6,4.691E-7,3.853E-13,6.835E-9,2.682E-13,7.171,5.575,1.597,66.104
